#{"t_start": 1683905792.7183545, "env_id": "AcceleratedCart-v1"}
r,l,t
-5.831081,20,230.503715
-4.034681,20,230.659494
-0.461722,20,230.814896
-6.921871,20,230.977965
-4.770356,20,231.680497
-2.187969,20,231.822898
-0.280741,20,232.085601
-0.512635,20,232.252607
-8.334076,20,232.409328
-5.067613,20,232.547191
-4.854501,20,233.159191
-8.912386,20,233.297509
-2.900684,20,233.44045
-0.215854,20,233.600457
-6.34198,20,233.829067
-0.515904,20,233.978393
-7.680905,20,234.622806
-9.520209,20,234.757942
-0.586695,20,234.919089
-0.53148,20,235.065152
-1.91713,20,235.209416
-0.431221,20,235.352871
-0.223795,20,236.003786
-0.360333,20,236.16999
-0.227816,20,236.376375
-1.507582,20,236.565371
-2.568042,20,236.762492
-0.237527,20,236.953031
-0.469972,20,237.127306
-0.817791,20,237.922465
-3.057391,20,238.101425
-1.534961,20,238.277523
-1.28119,20,238.422501
-6.035853,20,238.621947
-0.227958,20,238.780259
-4.834577,20,239.402762
-0.425017,20,239.545513
-0.246649,20,239.678941
-3.944113,20,239.839783
-2.890165,20,240.02326
-7.335388,20,240.19632
-1.09529,20,240.976607
-9.743439,20,241.111896
-0.643653,20,241.308852
-0.296146,20,241.504882
-0.706674,20,241.651674
-0.391227,20,241.799709
-5.856525,20,242.480434
-7.998817,20,242.6309
-1.860618,20,242.783297
-1.479335,20,242.943924
-2.829075,20,243.099781
-1.69355,20,243.259868
-3.985878,20,243.427548
-7.34844,20,244.130063
-9.433461,20,244.27555
-1.190261,20,244.42848
-0.860328,20,244.571078
-8.215808,20,244.725291
-8.868744,20,244.864169
-2.161418,20,245.495885
-2.630282,20,245.619102
-6.513487,20,245.751682
-2.554457,20,245.88984
-3.002432,20,246.008634
-1.648834,20,246.171639
-7.624473,20,246.846549
-3.786523,20,246.992463
-0.260857,20,247.158295
-0.328032,20,247.317598
-1.155179,20,247.469539
-1.298586,20,247.643494
-2.31644,20,248.322642
-6.608705,20,248.470913
-0.48947,20,248.627367
-4.395504,20,248.768172
-0.89419,20,248.95236
-0.351608,20,249.125468
-1.121678,20,249.275511
-2.829009,20,250.049911
-6.742154,20,250.226979
-1.315654,20,250.387043
-3.302141,20,250.522004
-5.70674,20,250.675726
-5.272811,20,250.829721
-1.076525,20,251.509246
-0.268986,20,251.680504
-2.954272,20,251.856823
-0.262826,20,252.044604
-0.315314,20,252.254798
-3.759639,20,252.517142
-0.223701,20,253.262128
-1.508237,20,253.400542
-6.652334,20,253.563219
-0.318003,20,253.786279
-8.840131,20,254.03963
-0.470954,20,254.19797
-0.759321,20,254.889126
-7.17933,20,255.027482
-0.682059,20,255.176314
-8.147252,20,255.327504
-6.672991,20,255.490723
-0.284017,20,255.647254
-0.215295,20,255.846826
-2.267204,20,256.53577
-0.536097,20,256.697695
-9.125916,20,256.88592
-8.468133,20,257.056187
-0.249553,20,257.216131
-0.170743,20,257.388479
-6.566553,20,258.153967
-0.870361,20,258.297428
-7.538198,20,258.470532
-0.300128,20,258.673971
-6.00276,20,258.852823
-1.872854,20,259.013363
-0.153329,20,259.720217
-0.254787,20,259.853972
-1.186418,20,260.038526
-7.891526,20,260.199172
-4.048267,20,260.358371
-0.364018,20,260.514521
-8.564981,20,261.203768
-6.931365,20,261.323976
-0.214534,20,261.469366
-0.265152,20,261.612488
-0.205794,20,261.756517
-0.673792,20,261.908009
-0.821631,20,262.060193
-4.439065,20,262.776249
-7.309301,20,262.921549
-8.037601,20,263.064405
-0.396396,20,263.197165
-3.351497,20,263.330166
-0.344967,20,263.476331
-0.839347,20,264.207125
-0.334496,20,264.3428
-2.718168,20,264.470988
-1.172349,20,264.61011
